,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,cluster_dist,label
0,0.44720014929771423,-0.44719910621643066,-0.4471929967403412,-0.4471980929374695,-0.4471927285194397,0.44718676805496216,-0.44718822836875916,0.447181761264801,0.4471947252750397,-0.44719189405441284,0.44720181822776794,0.44719424843788147,-0.4471963047981262,-0.4471888542175293,-0.44720396399497986,0.4471994936466217,-0.4472030699253082,-0.44717031717300415,0.44719797372817993,0.44718271493911743,0.4471980035305023,0.447171688079834,-0.44720011949539185,-0.44719061255455017,0.447199285030365,0.44717198610305786,-0.44720134139060974,0.4471932351589203,-0.4471738338470459,-0.4471985399723053,-0.44719353318214417,-0.447174608707428,0.4472004771232605,0.4471767842769623,0.4471958577632904,0.4471990466117859,0.44719988107681274,-0.447197824716568,-0.447195827960968,-0.4472004473209381,0.447204053401947,0.4472011625766754,-0.44720229506492615,-0.4471870958805084,-0.44716352224349976,0.44718843698501587,0.44720298051834106,0.44718918204307556,0.4471970200538635,-0.44717320799827576,0.44719529151916504,0.4471983313560486,0.4471769332885742,0.4471679627895355,-0.4471810758113861,0.4471816420555115,0.4471890330314636,0.44720134139060974,-0.4471995234489441,0.4471871852874756,0.44717937707901,-0.4471987783908844,-0.44720011949539185,0.4471856653690338,-0.4471879005432129,0.44718098640441895,-0.447190523147583,-0.44719234108924866,-0.44719037413597107,0.4472048282623291,0.4471924901008606,0.4471883773803711,0.4472046494483948,-0.4471847414970398,-0.4471943974494934,-0.44719260931015015,-0.44719552993774414,-0.4472019672393799,0.4471977651119232,-0.44718924164772034,-0.4472086429595947,-0.4471960663795471,-0.4471984803676605,-0.4471931457519531,0.4471987783908844,0.44719257950782776,-0.44718608260154724,-0.4471655786037445,0.44720011949539185,-0.44717803597450256,-0.44719821214675903,0.4471812844276428,-0.44720155000686646,0.447192907333374,0.4471912384033203,-0.4471798539161682,-0.4471855163574219,-0.44719070196151733,-0.4471631646156311,-0.44718414545059204,0.44717806577682495,0.44717130064964294,-0.4472014904022217,-0.4471801221370697,-0.44719046354293823,0.4471980631351471,-0.4471987187862396,-0.4471774995326996,-0.44717445969581604,-0.4471544325351715,0.4471929967403412,-0.4471915662288666,0.4471914768218994,-0.4471943974494934,0.4471643567085266,-0.44718560576438904,-0.4471730589866638,-0.44719845056533813,-0.447194904088974,0.4472041130065918,-0.44719067215919495,0.4471833109855652,0.4471667408943176,-0.447201669216156,0.4471972584724426,0.44719186425209045,-0.4471934735774994,0.4471949636936188,0.04964141920208931,0.0
1,0.4972093105316162,-0.4766641855239868,-0.18953323364257812,-0.49952825903892517,-0.4868472218513489,0.4322735071182251,-0.4828540086746216,0.4133702516555786,0.4579928517341614,-0.4824019968509674,0.44737574458122253,0.4961702823638916,-0.4096231460571289,-0.4188833236694336,-0.4471609592437744,0.41616231203079224,-0.48609089851379395,-0.48047369718551636,0.43957117199897766,0.3019481897354126,0.4522608518600464,0.498661071062088,-0.4842604398727417,-0.4998214840888977,0.4742954969406128,0.3834764361381531,-0.4577863812446594,0.4952256679534912,-0.4768277406692505,-0.41539838910102844,-0.49636349081993103,-0.49112069606781006,0.4883720874786377,0.4822441339492798,0.4137306213378906,0.37789681553840637,0.46118348836898804,-0.46874210238456726,-0.4855508506298065,-0.21785427629947662,0.47985753417015076,0.4903048276901245,-0.49123135209083557,-0.4851261377334595,-0.30817732214927673,0.4919866919517517,0.337579607963562,0.4992370009422302,0.4677693843841553,-0.4985407590866089,0.31951963901519775,0.49508553743362427,0.44443270564079285,0.49412065744400024,-0.46848875284194946,0.49611324071884155,0.4535992741584778,0.4083499610424042,-0.4055224061012268,0.4324401915073395,0.4695703983306885,-0.4955318868160248,-0.3831865191459656,0.48481789231300354,-0.4998103082180023,0.3515087962150574,-0.4500678777694702,-0.32880961894989014,-0.49021902680397034,0.49555638432502747,0.4953603446483612,0.3456650376319885,0.46620094776153564,-0.4507024884223938,-0.40481042861938477,-0.46877145767211914,-0.4048428237438202,-0.47938787937164307,0.35658738017082214,-0.49745112657546997,-0.4889844059944153,-0.48012232780456543,-0.48279088735580444,-0.4612925052642822,0.4763351380825043,0.48854967951774597,-0.48537060618400574,-0.4753791093826294,0.4960741400718689,-0.4474427103996277,-0.4978766441345215,0.48689302802085876,-0.3612681031227112,0.4647148549556732,0.3289276361465454,-0.452860951423645,-0.432273805141449,-0.39748793840408325,-0.48768603801727295,-0.45574164390563965,0.4702855944633484,0.4961335062980652,-0.4968281388282776,-0.49940991401672363,-0.4709932208061218,0.40236541628837585,-0.4371722340583801,-0.4833759665489197,-0.3439394235610962,-0.45647603273391724,0.3843470513820648,-0.4147056043148041,0.4095757007598877,-0.4937579929828644,0.4670269191265106,-0.47964224219322205,-0.4952273368835449,-0.4613395929336548,-0.48952341079711914,0.4871103763580322,-0.4766908288002014,0.49802714586257935,0.4133034348487854,-0.4892180263996124,0.44438040256500244,0.3831552267074585,-0.3956989347934723,0.3977016806602478,2.423278331756592,1.0
2,0.4454168379306793,-0.4293533265590668,-0.23526009917259216,-0.44654029607772827,-0.4380820393562317,0.3992744982242584,-0.43467459082603455,0.3862141966819763,0.41662469506263733,-0.4348171353340149,0.40954703092575073,0.44471296668052673,-0.3840359151363373,-0.3902321755886078,-0.4094240069389343,0.388388067483902,-0.43698883056640625,-0.4324171543121338,0.4036470055580139,0.31337445974349976,0.4123254716396332,0.4463005065917969,-0.4357174038887024,-0.44714051485061646,0.4285309910774231,0.3669124245643616,-0.41709762811660767,0.44394445419311523,-0.43013104796409607,-0.3881956934928894,-0.4449986517429352,-0.4408201277256012,0.43872547149658203,0.4346799850463867,0.38668331503868103,0.3622027635574341,0.419428288936615,-0.4238142967224121,-0.43694955110549927,-0.25371813774108887,0.43169909715652466,0.44041547179222107,-0.4409945607185364,-0.4368217885494232,-0.31713226437568665,0.44137468934059143,0.3358178734779358,0.4468638002872467,0.4228855073451996,-0.4462638795375824,0.32211074233055115,0.44373685121536255,0.4064948558807373,0.44293004274368286,-0.4245850145816803,0.4444291591644287,0.4138142168521881,0.3823171555995941,-0.38154539465904236,0.3998449444770813,0.4252496659755707,-0.444221168756485,-0.36727458238601685,0.43635791540145874,-0.4471273422241211,0.3465460240840912,-0.4116300046443939,-0.3273308277130127,-0.4402289390563965,0.44400158524513245,0.44368642568588257,0.3432099223136902,0.42217904329299927,-0.4132266938686371,-0.38179969787597656,-0.42468172311782837,-0.38054952025413513,-0.4317377209663391,0.347484290599823,-0.44559794664382935,-0.43926382064819336,-0.43357962369918823,-0.4351074695587158,-0.4195462167263031,0.4302937090396881,0.438985675573349,-0.436706006526947,-0.42945241928100586,0.44433265924453735,-0.4087759554386139,-0.4457675814628601,0.4372771382331848,-0.35011714696884155,0.4218177795410156,0.3277224004268646,-0.41379374265670776,-0.3981703221797943,-0.37507715821266174,-0.43777886033058167,-0.41571497917175293,0.4262548089027405,0.44295167922973633,-0.44509950280189514,-0.4468718469142914,-0.4269437789916992,0.3787878453731537,-0.4025194048881531,-0.4355195164680481,-0.3400498628616333,-0.4170965254306793,0.3645976483821869,-0.38738077878952026,0.3846524655818939,-0.4426712393760681,0.4226953983306885,-0.4324397146701813,-0.44360318779945374,-0.41884127259254456,-0.43965110182762146,0.43784627318382263,-0.4306643605232239,0.445939838886261,0.38664308190345764,-0.439189612865448,0.40816521644592285,0.3666110634803772,-0.37422463297843933,0.37804198265075684,1.9069477319717407,1.0
3,0.44719916582107544,-0.4471927583217621,-0.4471987187862396,-0.44719886779785156,-0.44719481468200684,0.4472014307975769,-0.4472016394138336,0.44720035791397095,0.4471818804740906,-0.44719892740249634,0.4471927285194397,0.44719570875167847,-0.44720110297203064,-0.44717878103256226,-0.44719967246055603,0.44720277190208435,-0.44720011949539185,-0.4471992552280426,0.4471896290779114,0.4472026824951172,0.44720086455345154,0.4471743106842041,-0.4472030997276306,-0.4471769332885742,0.4471980631351471,0.44716325402259827,-0.44720202684402466,0.447199285030365,-0.4472023844718933,-0.4471973478794098,-0.44719117879867554,-0.44720345735549927,0.44720110297203064,0.44718003273010254,0.44719234108924866,0.44719210267066956,0.44720450043678284,-0.4472038745880127,-0.4471907615661621,-0.44720324873924255,0.4472067952156067,0.44719791412353516,-0.4472019672393799,-0.4471732974052429,-0.4471845030784607,0.44718408584594727,0.4472019672393799,0.44719934463500977,0.4472014307975769,-0.447201669216156,0.4472021460533142,0.4472019672393799,0.4471917748451233,0.4471551775932312,-0.4471949636936188,0.44717150926589966,0.4471995234489441,0.44720497727394104,-0.44720572233200073,0.44717058539390564,0.44718700647354126,-0.4472041130065918,-0.4472004473209381,0.4472055435180664,-0.4472002387046814,0.4471953511238098,-0.44720274209976196,-0.44718366861343384,-0.447200208902359,0.4471943974494934,0.44718876481056213,0.44720658659935,0.44720473885536194,-0.4471759796142578,-0.447192519903183,-0.4471779465675354,-0.44719457626342773,-0.4471967816352844,0.44719642400741577,-0.44718843698501587,-0.4472011625766754,-0.44720324873924255,-0.44720458984375,-0.4471885561943054,0.44720131158828735,0.44719305634498596,-0.44718828797340393,-0.44718044996261597,0.4471975862979889,-0.4471871852874756,-0.4471895694732666,0.4471905827522278,-0.44720369577407837,0.4471968114376068,0.4472030699253082,-0.44717779755592346,-0.4472035765647888,-0.4471988081932068,-0.44719821214675903,-0.447182834148407,0.4471997320652008,0.44712743163108826,-0.4471980035305023,-0.447201669216156,-0.4471927583217621,0.4471898078918457,-0.44719046354293823,-0.4471731185913086,-0.4471968710422516,-0.447155624628067,0.4471931457519531,-0.44720181822776794,0.44720110297203064,-0.447181761264801,0.4472033977508545,-0.4471959173679352,-0.4472031593322754,-0.4472048878669739,-0.44719767570495605,0.4471662640571594,-0.447199285030365,0.4471687376499176,0.4472019672393799,-0.44720458984375,0.44720372557640076,0.4472017288208008,-0.44720107316970825,0.44719988107681274,0.047416627407073975,0.0
4,0.44547218084335327,-0.42865437269210815,-0.24915668368339539,-0.44668078422546387,-0.43865615129470825,0.4035060405731201,-0.4344407916069031,0.38764891028404236,0.4189167022705078,-0.4345163404941559,0.41148585081100464,0.44485026597976685,-0.38659414649009705,-0.3930114805698395,-0.4110787808895111,0.3904446065425873,-0.437202125787735,-0.43090009689331055,0.4057549834251404,0.3206460773944855,0.4122846722602844,0.44617342948913574,-0.43505924940109253,-0.44710245728492737,0.42880406975746155,0.37045055627822876,-0.41828879714012146,0.4433425962924957,-0.4293021261692047,-0.3901421129703522,-0.44460201263427734,-0.441028356552124,0.43986955285072327,0.43659597635269165,0.38853368163108826,0.3646338880062103,0.4202706813812256,-0.42364317178726196,-0.4383593499660492,-0.26163315773010254,0.4321002960205078,0.44010084867477417,-0.44161471724510193,-0.43688836693763733,-0.3247625231742859,0.44144099950790405,0.3423321843147278,0.44688528776168823,0.4213946461677551,-0.4457124173641205,0.32637158036231995,0.4438868463039398,0.4097480773925781,0.4428761601448059,-0.4255043566226959,0.44431352615356445,0.414447546005249,0.383506178855896,-0.3834203779697418,0.4040473401546478,0.42628949880599976,-0.44437122344970703,-0.3746643662452698,0.43698135018348694,-0.44693416357040405,0.34804052114486694,-0.41391199827194214,-0.33611252903938293,-0.4398929178714752,0.4438777565956116,0.44410887360572815,0.3463129997253418,0.4223450720310211,-0.414058119058609,-0.3839176297187805,-0.42663946747779846,-0.3846120238304138,-0.43179625272750854,0.3485422730445862,-0.4458455443382263,-0.43905243277549744,-0.43471747636795044,-0.4346464276313782,-0.4193490445613861,0.4305371642112732,0.4382348954677582,-0.43588703870773315,-0.4296948313713074,0.444629967212677,-0.4102378785610199,-0.44555845856666565,0.43865305185317993,-0.35593920946121216,0.420686811208725,0.3331066071987152,-0.41288837790489197,-0.4010799527168274,-0.377137154340744,-0.438488632440567,-0.41974276304244995,0.4273208975791931,0.4435426592826843,-0.44493046402931213,-0.44684362411499023,-0.42873042821884155,0.3829493522644043,-0.40445393323898315,-0.4360451102256775,-0.34594640135765076,-0.41702014207839966,0.3672674000263214,-0.3889239728450775,0.38486447930336,-0.44281259179115295,0.42254066467285156,-0.4327283501625061,-0.4434435963630676,-0.42068853974342346,-0.4384339451789856,0.43777936697006226,-0.4299444258213043,0.4459547996520996,0.39150533080101013,-0.4390011727809906,0.40755051374435425,0.37035495042800903,-0.37662723660469055,0.3812883496284485,1.8739540576934814,1.0
5,0.44524383544921875,-0.4284293055534363,-0.23732757568359375,-0.44664496183395386,-0.43768101930618286,0.39879268407821655,-0.4341959059238434,0.3855935037136078,0.41572731733322144,-0.43392258882522583,0.41017261147499084,0.44445914030075073,-0.38365814089775085,-0.3901725709438324,-0.40914639830589294,0.387198269367218,-0.4366490840911865,-0.43220847845077515,0.40366363525390625,0.314105749130249,0.4114266335964203,0.44624072313308716,-0.43543118238449097,-0.44714435935020447,0.42816630005836487,0.3667008876800537,-0.41625475883483887,0.4435749650001526,-0.42941156029701233,-0.38812369108200073,-0.4447597563266754,-0.4406272768974304,0.4385998249053955,0.4342992305755615,0.3865947425365448,0.3619106113910675,0.41914963722229004,-0.4230140149593353,-0.4366999566555023,-0.25465354323387146,0.4312116205692291,0.4399660527706146,-0.44064515829086304,-0.43669480085372925,-0.318145751953125,0.4411340653896332,0.336797833442688,0.4467882513999939,0.4219989776611328,-0.4460885524749756,0.321550190448761,0.44347983598709106,0.4064790606498718,0.44274434447288513,-0.42368045449256897,0.444157212972641,0.4130820333957672,0.3821756839752197,-0.38159996271133423,0.4000879228115082,0.42464691400527954,-0.4439067840576172,-0.36633509397506714,0.4357698857784271,-0.44713830947875977,0.3457943797111511,-0.4107053875923157,-0.328701913356781,-0.43977969884872437,0.4436114728450775,0.44349709153175354,0.3434525728225708,0.4219563901424408,-0.41283679008483887,-0.38186928629875183,-0.42450737953186035,-0.3803316056728363,-0.43159860372543335,0.3464450240135193,-0.4454314708709717,-0.4388183653354645,-0.4329756796360016,-0.43495234847068787,-0.41930723190307617,0.42932572960853577,0.4385262131690979,-0.4361111521720886,-0.4289456307888031,0.4442383646965027,-0.4083676338195801,-0.44558414816856384,0.4371567368507385,-0.35073697566986084,0.4215957522392273,0.3275008797645569,-0.4132233262062073,-0.39814868569374084,-0.37488117814064026,-0.43757957220077515,-0.415301650762558,0.42562562227249146,0.4433082938194275,-0.4449077546596527,-0.44679322838783264,-0.42653384804725647,0.378242552280426,-0.40203458070755005,-0.43516650795936584,-0.3400952219963074,-0.4158684313297272,0.36521512269973755,-0.3879232406616211,0.3845489025115967,-0.4423855245113373,0.42248964309692383,-0.43204230070114136,-0.443524032831192,-0.41853007674217224,-0.4392182230949402,0.4373001456260681,-0.4297727048397064,0.44574952125549316,0.38708218932151794,-0.43862733244895935,0.4072025418281555,0.36678600311279297,-0.3735199570655823,0.37700945138931274,1.915656328201294,1.0
6,0.4999799132347107,-0.49997827410697937,-0.4999393820762634,-0.4999832510948181,-0.4999810457229614,0.49991509318351746,-0.4999404847621918,0.49994152784347534,0.49998247623443604,-0.4999900758266449,0.49998360872268677,0.49997323751449585,-0.4999842643737793,-0.4999958872795105,-0.49999165534973145,0.4999428987503052,-0.49998611211776733,-0.49998778104782104,0.4999830722808838,0.4999709725379944,0.49996501207351685,0.499988853931427,-0.49997222423553467,-0.49999603629112244,0.4999884068965912,0.4999958872795105,-0.4999721348285675,0.4999815821647644,-0.4999794065952301,-0.49999168515205383,-0.4999832808971405,-0.4999293088912964,0.4999880790710449,0.4999873638153076,0.4999498724937439,0.4999726116657257,0.4999665915966034,-0.49994874000549316,-0.4999851584434509,-0.4999776780605316,0.4999728202819824,0.49997618794441223,-0.49994224309921265,-0.4999953508377075,-0.49993419647216797,0.4999959468841553,0.4999641180038452,0.4999709725379944,0.4999259412288666,-0.49995535612106323,0.4999774396419525,0.49998146295547485,0.499939888715744,0.49999499320983887,-0.4999684989452362,0.4999951124191284,0.4999787211418152,0.49995455145835876,-0.499954491853714,0.49999403953552246,0.4999891519546509,-0.4999757707118988,-0.4999788701534271,0.4999498426914215,-0.49995923042297363,0.4999910295009613,-0.4999693036079407,-0.4999895691871643,-0.49998775124549866,0.4999881982803345,0.4999699592590332,0.4999403655529022,0.4999714195728302,-0.499993234872818,-0.49995195865631104,-0.4999867081642151,-0.49999362230300903,-0.4999898672103882,0.4999379813671112,-0.49999403953552246,-0.499987930059433,-0.4999672472476959,-0.4999655783176422,-0.4999878406524658,0.4999731481075287,0.49996307492256165,-0.4999926686286926,-0.4999951422214508,0.4999926686286926,-0.4999912977218628,-0.4999884366989136,0.499983549118042,-0.49998319149017334,0.4999624490737915,0.49996137619018555,-0.49998724460601807,-0.49997270107269287,-0.49998340010643005,-0.49998825788497925,-0.4999968409538269,0.49995115399360657,0.4999862611293793,-0.49998077750205994,-0.49999165534973145,-0.49998828768730164,0.4999921917915344,-0.49999284744262695,-0.49999094009399414,-0.49995291233062744,-0.4999903738498688,0.4999874532222748,-0.49995172023773193,0.4999677538871765,-0.49999570846557617,0.49994444847106934,-0.49998360872268677,-0.499927282333374,-0.49990999698638916,-0.49998393654823303,0.49998652935028076,-0.4999762177467346,0.499996155500412,0.49994054436683655,-0.499955952167511,0.49997222423553467,0.49996888637542725,-0.4999362826347351,0.49996647238731384,0.05567818135023117,0.0
7,0.44714489579200745,-0.447115033864975,-0.44714999198913574,-0.4471139907836914,-0.4471268653869629,0.44714707136154175,-0.44714149832725525,0.44714322686195374,0.44711294770240784,-0.4470943808555603,0.4471259117126465,0.4471355378627777,-0.44711819291114807,-0.44711461663246155,-0.4471309781074524,0.44713887572288513,-0.4471324384212494,-0.4471049904823303,0.4471079707145691,0.4471455216407776,0.44711771607398987,0.44710126519203186,-0.4471396505832672,-0.44708481431007385,0.44710779190063477,0.44705647230148315,-0.4471060633659363,0.4470926821231842,-0.4471214711666107,-0.447124719619751,-0.4470929205417633,-0.44716352224349976,0.4471319317817688,0.44707074761390686,0.44713884592056274,0.4471285939216614,0.44713377952575684,-0.44714322686195374,-0.44711393117904663,-0.4471339285373688,0.4471322000026703,0.44712138175964355,-0.4471359848976135,-0.447096049785614,-0.44714027643203735,0.44706931710243225,0.4471359848976135,0.44714388251304626,0.4471348822116852,-0.44714513421058655,0.4471161961555481,0.44712790846824646,0.44715338945388794,0.4470577836036682,-0.4471319317817688,0.44708529114723206,0.44710874557495117,0.4471481442451477,-0.4471501410007477,0.4470798969268799,0.44706398248672485,-0.44711893796920776,-0.4471251964569092,0.44714993238449097,-0.4471380114555359,0.44711852073669434,-0.44713154435157776,-0.4471183717250824,-0.44708681106567383,0.447131484746933,0.447122186422348,0.44715914130210876,0.4471360743045807,-0.44710177183151245,-0.44713687896728516,-0.44710010290145874,-0.4471012055873871,-0.44711822271347046,0.44714704155921936,-0.4471088945865631,-0.44710832834243774,-0.44714856147766113,-0.4471204876899719,-0.44712090492248535,0.4471222758293152,0.4471192955970764,-0.4471108317375183,-0.4470807909965515,0.4471207559108734,-0.44711366295814514,-0.4471333920955658,0.4471033215522766,-0.4471469819545746,0.44712790846824646,0.4471372961997986,-0.44708022475242615,-0.4471423625946045,-0.4471196234226227,-0.4471054673194885,-0.4470973014831543,0.447136253118515,0.4470455050468445,-0.447121798992157,-0.4471350610256195,-0.4471293091773987,0.4471045136451721,-0.4471331536769867,-0.44708260893821716,-0.44713926315307617,-0.44701728224754333,0.4471392035484314,-0.44714921712875366,0.4471364915370941,-0.4470963478088379,0.4471382200717926,-0.4471099376678467,-0.44715699553489685,-0.4471471309661865,-0.44711393117904663,0.44707217812538147,-0.44714465737342834,0.4471105933189392,0.44714492559432983,-0.447146475315094,0.4471397399902344,0.4471302628517151,-0.44714275002479553,0.4471275210380554,0.09533669799566269,0.0
8,0.57734614610672,-0.5773487687110901,-0.5773351192474365,-0.5773342251777649,-0.5773473381996155,0.577337384223938,-0.577343761920929,0.5773462057113647,0.5773412585258484,-0.5773436427116394,0.5773452520370483,0.5773486495018005,-0.5773465037345886,-0.5773243308067322,-0.5773476958274841,0.5773422122001648,-0.5773496031761169,-0.577343761920929,0.5773365497589111,0.5773460865020752,0.5773458480834961,0.5773380994796753,-0.5773465037345886,-0.5773269534111023,0.577349841594696,0.5773150324821472,-0.5773422718048096,0.5773436427116394,-0.5773409008979797,-0.5773487687110901,-0.5773366093635559,-0.5773442387580872,0.577339768409729,0.5773303508758545,0.5773457884788513,0.5773413777351379,0.5773480534553528,-0.5773453116416931,-0.5773285031318665,-0.5773491859436035,0.5773441791534424,0.5773451328277588,-0.5773383975028992,-0.5773143172264099,-0.5773373246192932,0.5773248672485352,0.5773436427116394,0.5773431658744812,0.5773481726646423,-0.5773422122001648,0.5773441791534424,0.5773494839668274,0.5773375630378723,0.5773199796676636,-0.5773472189903259,0.5773355960845947,0.577345073223114,0.5773479342460632,-0.5773479342460632,0.5773316025733948,0.577320396900177,-0.5773481726646423,-0.5773430466651917,0.5773453116416931,-0.5773429274559021,0.5773503184318542,-0.5773497223854065,-0.5773422718048096,-0.5773271918296814,0.5773399472236633,0.5773482918739319,0.5773398280143738,0.5773468017578125,-0.5773312449455261,-0.5773375630378723,-0.5773381590843201,-0.5773418545722961,-0.5773434042930603,0.5773407816886902,-0.5773252844810486,-0.5773219466209412,-0.5773445963859558,-0.5773494243621826,-0.577348530292511,0.5773455500602722,0.5773499011993408,-0.5773332715034485,-0.5773436427116394,0.5773479342460632,-0.5773404240608215,-0.5773400664329529,0.5773500800132751,-0.5773436427116394,0.5773454308509827,0.577348530292511,-0.5773193836212158,-0.5773470997810364,-0.5773401856422424,-0.5773358941078186,-0.5773286819458008,0.5773458480834961,0.5772573947906494,-0.5773420929908752,-0.5773487687110901,-0.5773500800132751,0.5773458480834961,-0.577347457408905,-0.5773246884346008,-0.5773398280143738,-0.5772715210914612,0.5773476362228394,-0.5773448944091797,0.5773482322692871,-0.577336311340332,0.577340841293335,-0.577347457408905,-0.5773413777351379,-0.5773432850837708,-0.5773496627807617,0.5773229002952576,-0.577345073223114,0.5773069262504578,0.5773468613624573,-0.5773469805717468,0.5773370265960693,0.5773500800132751,-0.5773465037345886,0.5773499011993408,0.03846319764852524,0.0
9,0.44719380140304565,-0.44719982147216797,-0.4471778869628906,-0.447197824716568,-0.44719070196151733,0.4471661150455475,-0.44717949628829956,0.4471711218357086,0.4471977651119232,-0.4471915662288666,0.447193443775177,0.44719773530960083,-0.4471995234489441,-0.4471963346004486,-0.4471933841705322,0.44718655943870544,-0.44720473885536194,-0.4472021460533142,0.44719988107681274,0.44717997312545776,0.4471997618675232,0.4472021162509918,-0.4471966624259949,-0.4471976161003113,0.4471868872642517,0.44717922806739807,-0.4471955895423889,0.44720202684402466,-0.4472021162509918,-0.4471943974494934,-0.44719749689102173,-0.4471527934074402,0.44720181822776794,0.4471994936466217,0.44717854261398315,0.44719186425209045,0.4471924304962158,-0.44718512892723083,-0.44720155000686646,-0.4471840262413025,0.44718867540359497,0.44718998670578003,-0.4471642076969147,-0.4471997320652008,-0.44714292883872986,0.4472042918205261,0.4471953511238098,0.44719648361206055,0.447174608707428,-0.447186142206192,0.44718989729881287,0.44719165563583374,0.44716185331344604,0.44718581438064575,-0.4471920132637024,0.44719117879867554,0.44719815254211426,0.4472002387046814,-0.4471873342990875,0.4472041130065918,0.44720587134361267,-0.4471958577632904,-0.4471973478794098,0.4471779763698578,-0.44718533754348755,0.44720005989074707,-0.44719642400741577,-0.44719427824020386,-0.4471992552280426,0.4471943974494934,0.44719719886779785,0.44717711210250854,0.44719499349594116,-0.4472005367279053,-0.4471849799156189,-0.44718748331069946,-0.4471999704837799,-0.44719892740249634,0.44718021154403687,-0.44719839096069336,-0.4472010135650635,-0.4471910893917084,-0.4471893310546875,-0.4471956193447113,0.4471946656703949,0.4471866488456726,-0.447197824716568,-0.44720253348350525,0.4472005367279053,-0.4471958577632904,-0.4471980035305023,0.4472028613090515,-0.44719594717025757,0.44718456268310547,0.4471889138221741,-0.4471963942050934,-0.44718748331069946,-0.44720155000686646,-0.4472018778324127,-0.44718867540359497,0.44717341661453247,0.44719648361206055,-0.447196900844574,-0.447194904088974,-0.44720181822776794,0.44719401001930237,-0.44720131158828735,-0.447201669216156,-0.4471678137779236,-0.4471975266933441,0.4471977651119232,-0.44718366861343384,0.4471907615661621,-0.4472053050994873,0.4471806585788727,-0.4472019076347351,-0.4471763074398041,-0.44717997312545776,-0.44720497727394104,0.44717279076576233,-0.4471976161003113,0.44720715284347534,0.4471883773803711,-0.44718751311302185,0.44718700647354126,0.4471965432167053,-0.44718489050865173,0.447192519903183,0.046102236956357956,0.0
